id,ar_noun_counts,ar_verb_counts,ar_lemma_counts,en_ar_DEEP_noun_counts,en_ar_DEEP_verb_counts,en_ar_DEEP_lemma_counts,en_ar_DEEPL_noun_counts,en_ar_DEEPL_verb_counts,en_ar_DEEPL_lemma_counts,en_ar_GOOGLE_noun_counts,en_ar_GOOGLE_verb_counts,en_ar_GOOGLE_lemma_counts,en_ar_TRANSFORMERS_noun_counts,en_ar_TRANSFORMERS_verb_counts,en_ar_TRANSFORMERS_lemma_counts
2004/s/2004/227/120:1,3,2,19,4,2,17,3.0,2.0,17.0,4,2,17,3.0,2.0,17.0
2014/s/inf/68/2578:1,2,1,10,2,1,9,2.0,1.0,9.0,2,1,9,3.0,1.0,9.0
2013/s/2013/168/317:1,0,0,6,2,0,6,2.0,0.0,6.0,2,0,6,1.0,0.0,5.0
1998/s/ac_26/1998/13/189:1,0,0,8,0,0,8,0.0,0.0,6.0,0,0,8,0.0,0.0,4.0
2009/s/2009/10/add_31/12:1,1,0,18,1,0,18,1.0,0.0,17.0,1,0,18,1.0,0.0,18.0
2003/s/2003/40/add_28/6:1,1,1,41,1,2,35,1.0,2.0,41.0,1,2,35,1.0,2.0,40.0
2012/s/2012/947/713:1,1,0,15,0,1,11,0.0,1.0,10.0,0,1,11,1.0,0.0,15.0
1999/s/ac_26/1999/4/441:1,1,0,9,3,0,9,1.0,0.0,9.0,3,0,9,2.0,0.0,10.0
2001/s/ac_26/2001/20/694:1,2,0,15,1,0,13,3.0,0.0,14.0,1,0,13,3.0,0.0,14.0
2012/s/2012/590/139:1,3,0,5,3,0,6,3.0,0.0,5.0,3,0,6,3.0,0.0,5.0
2001/s/2001/186/32:2,2,1,48,3,2,46,2.0,3.0,46.0,3,2,46,3.0,2.0,45.0
2003/s/ac_37/2003/_1455_/77/52:1,0,2,15,1,2,14,0.0,2.0,13.0,1,2,14,0.0,2.0,15.0
2008/s/2008/769/41:1,1,2,10,1,1,8,1.0,1.0,8.0,1,1,8,1.0,1.0,8.0
2003/s/2003/702/109:1,3,2,21,1,1,15,2.0,1.0,20.0,1,1,15,2.0,1.0,17.0
2014/s/prst/2014/3/1064:1,1,0,12,0,0,12,1.0,0.0,12.0,0,0,12,1.0,0.0,12.0
1999/s/res/1277_1999_/21:1,1,2,9,1,1,7,1.0,1.0,7.0,1,1,7,1.0,2.0,9.0
2010/s/prst/2010/25/634:1,1,0,12,0,0,13,1.0,0.0,12.0,0,0,12,1.0,0.0,12.0
1998/s/1998/1131/181:1,1,0,7,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2010/s/pv_6276/126:4,3,1,12,2,1,12,3.0,1.0,12.0,2,1,13,3.0,1.0,12.0
2014/s/2014/571/29:1,1,0,9,1,0,9,1.0,0.0,9.0,1,0,9,1.0,0.0,9.0
2005/s/2005/73/38:2,0,1,9,0,1,6,0.0,1.0,6.0,0,1,6,0.0,1.0,5.0
2005/s/ac_44/2004/_02_/11/add_1/41:1,2,1,22,1,1,16,1.0,1.0,16.0,1,1,17,1.0,1.0,16.0
2007/s/2007/22/164:1,1,0,4,0,0,4,0.0,0.0,4.0,0,0,4,1.0,0.0,4.0
2014/s/2014/402/62:6,3,1,22,3,1,21,1.0,1.0,24.0,3,0,22,2.0,0.0,22.0
2002/s/2002/1045/76:1,1,1,14,1,1,12,1.0,1.0,11.0,1,1,12,2.0,1.0,11.0
2004/s/res/1545_2004_/26:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2004/s/ac_26/2004/17/238:2,3,1,11,0,1,7,0.0,1.0,7.0,0,1,7,2.0,1.0,11.0
2014/s/prst/2014/3/516:1,1,0,12,0,0,13,1.0,0.0,12.0,0,0,13,1.0,0.0,12.0
2010/s/2010/10/add_2/12:1,1,0,16,1,0,16,1.0,0.0,16.0,1,0,16,1.0,0.0,16.0
2012/s/2012/604/349:1,0,0,11,0,0,11,0.0,0.0,13.0,0,0,11,0.0,0.0,11.0
2012/s/2012/675/118:6,3,1,18,3,1,18,3.0,1.0,18.0,3,1,18,3.0,1.0,15.0
2004/s/ac_37/2004/_1455_/18/297:3,2,1,7,1,1,7,1.0,1.0,7.0,1,1,7,1.0,0.0,7.0
2006/s/2006/342/25:3,5,1,25,5,1,31,7.0,1.0,26.0,5,1,31,5.0,2.0,35.0
2004/s/2004/900/50:1,5,3,26,5,1,29,5.0,1.0,29.0,5,1,29,5.0,1.0,28.0
2005/s/ac_26/2005/1/78:1,2,1,8,2,0,6,2.0,0.0,6.0,2,0,6,2.0,0.0,6.0
2009/s/res/1878_2009_/18:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2007/s/2007/752/25:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2004/s/2004/661/44:1,1,1,12,0,0,13,2.0,1.0,12.0,0,0,13,0.0,1.0,12.0
2008/s/res/1838_2008_/16:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2009/s/2009/537/1895:2,1,1,10,1,1,9,1.0,1.0,8.0,1,1,9,1.0,1.0,9.0
2010/s/prst/2010/25/431:1,1,0,12,0,0,12,1.0,0.0,12.0,0,0,12,1.0,0.0,12.0
2014/s/2014/147/334:1,2,0,16,0,0,12,0.0,0.0,12.0,0,0,12,0.0,0.0,13.0
2008/s/2008/296/966:1,2,2,18,2,2,11,2.0,2.0,11.0,2,2,11,2.0,2.0,11.0
2003/s/ac_26/2003/8/140:2,4,1,16,4,1,15,4.0,1.0,15.0,4,1,15,4.0,1.0,16.0
2002/s/2002/1192/170:3,1,1,14,1,1,11,1.0,1.0,11.0,1,1,11,1.0,1.0,15.0
2002/s/2001/1281/293:1,2,0,5,2,0,5,2.0,0.0,5.0,2,0,5,2.0,0.0,4.0
2010/s/agenda/6312/4:1,3,0,11,2,0,11,3.0,0.0,11.0,2,0,11,3.0,0.0,11.0
2011/s/2011/10/add_19/12:1,1,0,15,1,0,14,1.0,0.0,15.0,1,0,14,1.0,0.0,15.0
2008/s/2008/10/add_30/127:1,1,0,16,1,0,16,1.0,0.0,16.0,1,0,16,1.0,0.0,16.0
2002/s/res/1453_2002_/10:1,1,1,8,1,1,7,1.0,1.0,7.0,1,1,8,1.0,2.0,9.0
2012/s/2012/963/308:1,2,0,6,1,0,3,1.0,0.0,5.0,1,0,3,2.0,0.0,6.0
2009/s/ac_49/2009/25/55:1,0,0,11,0,0,11,0.0,0.0,11.0,0,0,11,0.0,0.0,11.0
2010/s/2010/530/152:1,0,0,8,0,0,7,0.0,0.0,9.0,0,0,7,0.0,0.0,3.0
1999/s/1999/157/20:1,0,0,6,1,1,8,1.0,1.0,8.0,1,1,8,0.0,0.0,6.0
1998/s/1998/580/53:1,1,0,11,1,0,9,1.0,0.0,10.0,1,0,9,1.0,0.0,10.0
2013/s/2013/308/92:5,2,0,7,1,1,9,1.0,1.0,8.0,1,1,9,1.0,2.0,9.0
2002/s/res/1421_2002_/7:1,1,2,9,1,1,7,1.0,1.0,7.0,1,1,8,1.0,2.0,9.0
2011/s/2011/180/55:1,1,0,8,1,0,8,1.0,0.0,8.0,1,0,8,1.0,0.0,8.0
2006/s/2006/674/127:2,1,1,10,1,2,9,1.0,1.0,10.0,1,2,9,0.0,2.0,10.0
2009/s/2009/10/add_39/14:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2007/s/2007/307/142:4,3,1,11,4,1,12,4.0,1.0,12.0,4,1,12,4.0,1.0,13.0
2009/s/2009/10/add_13/24:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2014/s/prst/2014/3/532:1,26,1,73,4,1,67,17.0,1.0,63.0,4,1,67,28.0,1.0,62.0
2006/s/2006/958/91:4,4,2,23,4,2,23,5.0,2.0,22.0,4,2,23,4.0,2.0,24.0
2006/s/2006/65/162:2,0,1,8,0,3,11,0.0,2.0,11.0,0,3,11,0.0,3.0,9.0
2014/s/ac_44/2014/9/26:1,0,2,15,0,1,13,0.0,1.0,13.0,0,0,13,0.0,0.0,13.0
2009/s/prst/2009/1/316:1,1,0,14,1,0,14,1.0,0.0,14.0,1,0,14,1.0,0.0,14.0
2003/s/ac_26/2003/15/10:1,2,0,7,1,0,8,2.0,0.0,8.0,1,0,8,2.0,0.0,6.0
2013/s/2013/773/26:1,2,1,8,1,0,5,1.0,0.0,4.0,1,0,5,1.0,0.0,5.0
2013/s/ac_44/2013/19/52:1,1,0,9,1,0,7,1.0,0.0,7.0,1,0,7,1.0,0.0,7.0
2001/s/2001/730/135:1,0,0,9,0,0,7,0.0,0.0,9.0,0,0,7,0.0,0.0,9.0
2006/s/2006/922/74:1,1,2,16,1,1,15,1.0,1.0,12.0,1,1,15,1.0,1.0,14.0
2005/s/ac_26/2005/2/70:3,1,2,10,1,3,11,1.0,2.0,12.0,1,3,11,1.0,2.0,9.0
2008/s/ac_50/2008/12/add_1/21:1,3,0,6,3,0,6,3.0,0.0,6.0,3,0,6,3.0,0.0,6.0
2002/s/res/1409_2002_/64:1,0,0,6,0,0,5,0.0,0.0,5.0,0,0,5,0.0,0.0,3.0
2013/s/2013/683/175:2,2,2,17,2,1,14,2.0,1.0,14.0,2,1,14,2.0,1.0,15.0
1998/s/1998/1210/56:1,1,3,13,2,3,12,2.0,3.0,12.0,2,3,12,2.0,3.0,12.0
2008/s/2008/7/265:3,0,1,11,1,1,13,1.0,1.0,12.0,1,1,13,0.0,1.0,13.0
2014/s/res/2159__2014_/11:1,1,1,12,1,1,12,1.0,1.0,12.0,1,1,12,1.0,1.0,12.0
2012/s/2012/223/16:2,0,2,12,0,2,13,0.0,2.0,12.0,0,2,13,0.0,2.0,13.0
2013/s/2013/679/24:1,0,0,6,0,0,5,0.0,0.0,6.0,0,0,5,0.0,0.0,6.0
2004/s/ac_44/2004/_02_/85/23:1,4,1,31,4,1,32,4.0,1.0,30.0,4,1,32,4.0,1.0,31.0
2009/s/prst/2009/1/540:1,1,0,12,1,0,12,1.0,0.0,12.0,1,0,12,1.0,0.0,12.0
2004/s/ac_26/2004/16/426:1,0,0,12,1,0,10,2.0,0.0,9.0,1,0,10,1.0,0.0,13.0
2007/s/2007/10/add_21/6:1,1,1,154,1,1,151,,,,1,1,151,1.0,1.0,53.0
2010/s/ac_50/2010/13/4:2,1,1,11,2,1,11,2.0,1.0,12.0,2,1,11,2.0,1.0,11.0
2005/s/2005/156/25:3,2,2,18,3,2,18,2.0,1.0,15.0,3,2,18,2.0,2.0,16.0
2005/s/2005/210/42:3,1,3,18,2,3,19,3.0,4.0,19.0,2,3,19,2.0,3.0,14.0
2002/s/2002/871/136:2,0,1,13,1,0,12,1.0,0.0,11.0,1,0,12,1.0,0.0,12.0
1998/s/1998/314/52:4,0,1,8,0,1,7,0.0,1.0,8.0,0,1,7,0.0,1.0,8.0
2007/s/2007/166/46:1,1,0,6,1,0,6,1.0,0.0,6.0,1,0,6,1.0,0.0,6.0
2008/s/2008/324/182:3,3,1,24,3,2,22,3.0,2.0,20.0,3,2,22,3.0,1.0,22.0
2004/s/ac_37/2004/_1455_/18/243:1,2,0,7,0,0,4,1.0,0.0,4.0,0,0,4,1.0,0.0,4.0
2014/s/2014/439/50:1,1,0,7,1,0,6,1.0,0.0,7.0,1,0,6,1.0,0.0,7.0
2010/s/ac_50/2010/2/30:1,3,0,19,4,0,19,4.0,0.0,18.0,4,0,19,4.0,0.0,20.0
2005/s/2005/745/738:1,2,0,9,3,0,7,2.0,0.0,7.0,3,0,7,2.0,0.0,8.0
2014/s/2014/430/50:1,2,3,15,2,3,15,2.0,2.0,16.0,2,2,16,2.0,2.0,16.0
2001/s/ac_26/2001/19/1088:1,0,0,10,1,0,10,1.0,0.0,12.0,1,0,10,0.0,0.0,8.0
2013/s/2013/225/55:6,4,4,28,4,2,27,4.0,2.0,27.0,4,2,27,4.0,2.0,27.0
2005/s/2005/60/270:1,4,3,28,4,3,28,4.0,3.0,27.0,4,3,28,4.0,3.0,28.0
2002/s/2002/1424/24:1,5,2,27,5,2,28,6.0,1.0,32.0,5,2,28,5.0,2.0,27.0
2006/s/2006/159/51:2,4,3,21,3,2,21,3.0,2.0,19.0,3,2,21,4.0,2.0,22.0
2013/s/2013/10/add_36/21:1,3,0,21,3,0,21,3.0,0.0,20.0,3,0,21,3.0,0.0,21.0
2012/s/2012/49/66:1,1,0,5,1,0,5,1.0,0.0,5.0,1,0,5,1.0,0.0,6.0
2010/s/prst/2010/25/910:1,1,0,12,0,0,12,1.0,0.0,12.0,0,0,12,1.0,0.0,12.0
2012/s/2012/10/add_26/36:1,1,0,20,1,0,20,1.0,0.0,19.0,1,0,20,1.0,0.0,20.0
2011/s/agenda/6554/5:1,1,0,14,1,0,14,1.0,0.0,14.0,1,0,14,1.0,0.0,14.0
2008/s/2008/296/417:1,0,0,11,2,0,13,0.0,0.0,11.0,2,0,13,0.0,0.0,16.0
2012/s/inf/66/2115:1,2,0,11,1,0,11,2.0,0.0,12.0,2,0,12,2.0,0.0,12.0
2006/s/2006/673/319:1,1,0,9,2,0,8,1.0,0.0,9.0,1,0,8,0.0,0.0,3.0
2003/s/2003/398/57:3,2,1,10,3,0,9,1.0,1.0,9.0,3,0,9,3.0,1.0,10.0
2011/s/2011/10/add_44/27:1,1,0,18,1,0,18,1.0,0.0,18.0,1,0,18,1.0,0.0,18.0
2007/s/2007/671/85:2,4,2,14,4,0,15,4.0,1.0,16.0,4,0,15,4.0,0.0,15.0
2004/s/ac_44/2004/_02_/14/111:1,4,1,25,2,0,22,2.0,0.0,22.0,2,0,23,3.0,0.0,23.0
2005/s/2005/228/110:1,0,0,7,0,0,7,0.0,0.0,7.0,0,0,7,0.0,0.0,7.0
2003/s/2003/580/161:2,3,0,10,3,1,12,3.0,1.0,13.0,3,1,12,4.0,1.0,13.0
2003/s/2003/826/107:2,1,1,12,1,1,12,1.0,1.0,12.0,1,1,12,1.0,1.0,12.0
2008/s/2008/688/44:4,3,2,20,1,2,19,2.0,2.0,19.0,1,2,19,2.0,2.0,19.0
2007/s/2007/580/21:1,1,0,5,2,0,5,1.0,0.0,5.0,2,0,5,1.0,0.0,5.0
2002/s/ac_26/2002/15/2085:3,2,2,19,1,2,19,2.0,2.0,18.0,1,2,19,3.0,2.0,19.0
2013/s/ac_44/2013/6/6:1,2,0,11,2,0,12,2.0,0.0,12.0,2,0,12,2.0,0.0,12.0
2011/s/2011/479/340:1,1,0,9,0,0,9,0.0,0.0,6.0,0,0,9,0.0,0.0,9.0
2012/s/2012/10/add_9/9:1,1,0,20,1,0,20,1.0,0.0,20.0,1,0,20,1.0,0.0,20.0
2003/s/ac_26/2003/29/1213:1,1,2,13,1,0,8,1.0,0.0,10.0,1,0,8,0.0,1.0,10.0
2010/s/inf/64/1143:1,1,0,9,1,0,9,1.0,0.0,9.0,1,0,9,1.0,0.0,9.0
2007/s/2007/253/30:4,3,2,18,3,3,18,2.0,2.0,13.0,3,3,18,4.0,1.0,14.0
2014/s/2014/10/add_50/18:1,1,0,17,1,0,17,1.0,0.0,17.0,1,0,17,1.0,0.0,17.0
2004/s/2004/961/215:1,0,0,7,0,0,6,0.0,0.0,7.0,0,0,6,0.0,0.0,7.0
2001/s/ac_26/2001/16/512:1,1,1,11,1,1,11,1.0,1.0,11.0,1,1,11,1.0,1.0,13.0
2010/s/2010/579/34:5,1,1,8,1,1,5,1.0,1.0,5.0,1,1,5,1.0,1.0,5.0
2001/s/ac_26/2001/18/790:2,5,2,14,7,1,17,5.0,1.0,22.0,5,1,19,4.0,1.0,18.0
2002/s/2001/1281/304:1,1,1,13,1,1,10,1.0,1.0,10.0,1,1,10,1.0,1.0,9.0
2003/s/2003/546/21:1,2,0,13,3,0,13,3.0,0.0,14.0,3,0,15,3.0,0.0,15.0
2010/s/2010/177/20:1,3,0,11,2,0,8,2.0,0.0,9.0,2,0,8,1.0,0.0,9.0
1999/s/1999/571/12:1,1,0,6,1,0,7,1.0,0.0,10.0,1,0,6,3.0,0.0,2.0
2005/s/2005/535/28:1,2,1,9,1,1,10,2.0,0.0,10.0,1,1,10,1.0,2.0,13.0
2009/s/2009/373/23:1,1,0,7,1,0,7,1.0,0.0,7.0,1,0,7,1.0,0.0,7.0
2002/s/2002/1126/12:3,0,1,8,0,1,7,0.0,1.0,7.0,0,1,7,0.0,1.0,9.0
2008/s/2008/509/179:2,6,2,16,5,1,16,5.0,2.0,17.0,5,2,18,6.0,2.0,18.0
2004/s/2004/961/79:1,0,0,7,0,0,7,1.0,0.0,7.0,0,0,7,0.0,0.0,7.0
1999/s/ac_26/1999/16/194:1,0,1,7,0,1,6,0.0,0.0,6.0,0,1,6,0.0,1.0,6.0
2008/s/2008/408/18:1,2,0,14,3,0,13,2.0,0.0,13.0,3,0,13,2.0,0.0,14.0
2005/s/pv_5301/25:1,1,0,6,1,0,6,1.0,0.0,6.0,1,0,6,1.0,0.0,6.0
2003/s/2003/272/149:1,3,1,14,3,1,13,3.0,1.0,12.0,3,1,13,3.0,0.0,11.0
2013/s/2013/439/83:1,5,3,25,5,3,25,5.0,3.0,23.0,5,3,25,5.0,3.0,24.0
2013/s/2013/377/70:4,1,1,16,1,1,16,1.0,1.0,17.0,1,1,16,1.0,1.0,16.0
2001/s/ac_26/2001/18/660:1,0,0,9,1,0,9,1.0,0.0,9.0,1,0,9,1.0,0.0,7.0
2010/s/ac_44/2007/22/135:2,1,1,9,1,1,11,1.0,1.0,11.0,0,1,11,0.0,1.0,10.0
2001/s/2001/1253/77:1,1,1,15,2,1,10,2.0,1.0,10.0,2,1,10,3.0,1.0,11.0
2004/s/agenda/4985/2:1,1,0,12,1,0,13,1.0,0.0,13.0,1,0,13,1.0,0.0,12.0
2005/s/2005/91/30:1,2,3,15,2,3,16,2.0,2.0,15.0,2,3,16,2.0,3.0,15.0
2003/s/2003/286/25:1,4,1,21,4,1,21,4.0,2.0,20.0,4,1,21,5.0,2.0,19.0
2001/s/agenda/4273/2:1,1,0,12,1,0,13,1.0,0.0,13.0,1,0,13,1.0,0.0,12.0
2006/s/2006/87/69:1,2,0,3,2,0,3,2.0,0.0,3.0,2,0,3,2.0,0.0,3.0
2013/s/2013/220/134:5,2,6,19,3,4,22,2.0,4.0,16.0,2,5,25,2.0,4.0,20.0
2013/s/inf/67/2059:1,0,0,8,0,0,4,0.0,0.0,4.0,0,0,4,0.0,0.0,4.0
1998/s/1998/619/20:1,2,0,10,2,0,8,2.0,0.0,9.0,2,0,8,3.0,0.0,10.0
2003/s/2003/728/35:2,3,3,15,0,3,16,1.0,3.0,15.0,0,3,16,0.0,4.0,14.0
2011/s/2011/811/13:4,2,1,22,2,1,20,2.0,1.0,21.0,2,1,20,2.0,1.0,21.0
2002/s/2002/470/202:5,1,2,20,1,3,22,2.0,3.0,21.0,1,3,22,1.0,3.0,21.0
2013/s/2013/732/28:1,5,1,29,6,1,30,5.0,1.0,27.0,6,1,30,6.0,1.0,26.0
2008/s/2008/296/515:1,3,0,15,3,0,14,3.0,0.0,13.0,2,0,13,3.0,0.0,14.0
2012/s/2012/337/65:1,3,0,9,2,0,8,2.0,0.0,9.0,2,0,8,1.0,0.0,8.0
2012/s/2012/901/161:5,1,2,23,0,2,22,0.0,2.0,23.0,0,2,22,0.0,3.0,22.0
2009/s/2009/10/add_28/6:1,1,0,15,0,0,15,1.0,0.0,15.0,1,0,15,1.0,0.0,15.0
2004/s/pv_5025/171:2,0,1,10,0,1,12,0.0,1.0,12.0,0,1,12,0.0,1.0,12.0
2000/s/2000/1211/59:2,2,2,17,3,0,15,1.0,0.0,17.0,2,1,15,0.0,1.0,16.0
2004/s/ac_37/2004/_1455_/19/38:1,0,0,6,0,0,6,0.0,0.0,6.0,0,0,6,0.0,0.0,6.0
2002/s/ac_26/2002/32/1326:1,0,0,6,0,0,10,0.0,0.0,11.0,0,0,10,0.0,0.0,12.0
2002/s/ac_26/2002/33/285:1,1,1,13,1,1,11,1.0,1.0,11.0,1,1,11,1.0,1.0,10.0
2008/s/2008/10/add_30/7:1,1,0,19,1,0,14,1.0,0.0,18.0,1,0,14,1.0,0.0,19.0
2009/s/ac_44/2004/_02_/150/22:1,2,0,12,2,0,12,2.0,0.0,12.0,2,0,12,2.0,0.0,12.0
1999/s/1999/252/46:1,1,2,8,0,1,6,0.0,1.0,6.0,0,1,6,0.0,1.0,6.0
2005/s/2005/699/373:3,2,1,10,2,1,11,2.0,1.0,10.0,2,1,11,2.0,1.0,10.0
2003/s/2003/987/83:2,2,1,12,2,1,14,2.0,1.0,12.0,2,1,14,2.0,1.0,15.0
2007/s/ac_37/2007/_1455_/2/59:1,1,1,13,0,1,11,0.0,1.0,10.0,0,1,11,0.0,1.0,10.0
2014/s/2014/812/38:3,0,1,14,0,1,14,0.0,1.0,14.0,0,1,14,0.0,1.0,14.0
2011/s/res/1975_2011_/53:1,0,0,7,0,0,7,0.0,0.0,7.0,0,0,7,0.0,0.0,7.0
2006/s/res/1667_2006_/11:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2012/s/2012/10/add_29/10:1,1,0,17,1,0,17,1.0,0.0,17.0,1,0,17,1.0,0.0,17.0
2002/s/agenda/4544/2:1,2,0,12,2,0,16,2.0,0.0,14.0,2,0,12,2.0,0.0,12.0
2012/s/ac_44/2012/2/21:1,1,0,9,1,0,7,1.0,0.0,7.0,1,0,7,1.0,0.0,7.0
2003/s/ac_26/2003/30/951:2,6,3,35,5,2,32,5.0,2.0,36.0,6,3,36,6.0,2.0,35.0
2013/s/agenda/6974/2:1,1,0,12,1,0,13,1.0,0.0,14.0,1,0,11,1.0,0.0,12.0
2011/s/agenda/6634/2:1,2,0,13,2,0,13,2.0,0.0,14.0,2,0,9,2.0,0.0,13.0
2005/s/agenda/5320/4:1,1,0,6,0,0,6,0.0,0.0,6.0,0,0,6,1.0,0.0,7.0
2001/s/2001/365/65:9,0,1,16,0,2,14,0.0,3.0,14.0,0,2,14,0.0,3.0,14.0
2006/s/2006/285/1660:1,3,0,9,3,0,10,3.0,0.0,10.0,3,0,10,3.0,0.0,12.0
2006/s/2006/135/9:1,0,1,8,1,1,10,1.0,1.0,8.0,1,1,10,1.0,1.0,8.0
2010/s/2010/76/54:2,3,3,23,2,2,23,2.0,0.0,20.0,2,2,23,2.0,1.0,20.0
2006/s/2006/445/202:2,3,1,13,2,1,13,2.0,1.0,13.0,2,1,13,2.0,1.0,13.0
2001/s/ac_26/2001/11/256:1,1,1,9,0,0,6,1.0,0.0,6.0,0,0,6,0.0,0.0,7.0
2012/s/2012/10/add_31/18:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2013/s/2013/308/393:2,3,1,25,3,1,26,3.0,1.0,27.0,3,1,22,3.0,1.0,26.0
2012/s/2012/683/146:1,1,0,12,0,0,9,0.0,0.0,9.0,0,0,9,0.0,0.0,9.0
2007/s/ac_37/2007/_1455_/2/58:1,7,1,34,5,2,34,4.0,1.0,32.0,5,2,34,6.0,1.0,32.0
2005/s/pv_5243/27:1,1,0,6,1,0,6,1.0,0.0,6.0,1,0,6,1.0,0.0,6.0
2008/s/2008/657/6:7,2,1,24,2,1,25,2.0,1.0,25.0,2,1,25,2.0,1.0,24.0
1999/s/ac_26/1999/7/185:4,2,1,13,2,1,14,2.0,1.0,12.0,2,1,14,1.0,1.0,14.0
2008/s/2008/780/10:1,1,2,7,1,1,6,0.0,2.0,7.0,1,1,6,1.0,2.0,7.0
2006/s/2006/585/14:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2008/s/2008/769/48:1,0,0,7,0,0,5,1.0,0.0,7.0,0,0,5,0.0,0.0,6.0
2011/s/agenda/6477/2:1,1,0,12,1,0,13,1.0,0.0,12.0,1,0,9,1.0,0.0,12.0
2014/s/2014/125/24:1,0,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2005/s/2005/699/196:1,5,2,14,4,1,13,4.0,1.0,13.0,4,1,13,4.0,1.0,12.0
2011/s/2011/21/20:5,2,1,8,1,1,9,2.0,1.0,9.0,1,1,9,3.0,1.0,10.0
2004/s/2004/228/123:1,3,1,5,3,0,5,2.0,1.0,5.0,3,0,5,3.0,1.0,5.0
2004/s/2004/157/246:2,0,1,11,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,10.0
2002/s/agenda/4643/2:1,1,0,13,1,0,13,1.0,0.0,15.0,1,0,15,1.0,0.0,13.0
2009/s/2009/537/1109:3,0,3,20,1,2,22,0.0,2.0,20.0,1,2,23,0.0,1.0,17.0
2000/s/2000/283/33:1,1,0,5,1,0,6,1.0,0.0,5.0,1,0,6,1.0,0.0,6.0
1999/s/ac_26/1999/10/761:4,3,2,21,2,2,18,2.0,2.0,17.0,2,2,18,2.0,2.0,18.0
2011/s/2011/787/30:1,1,1,9,1,1,8,1.0,1.0,7.0,1,1,8,1.0,2.0,9.0
2004/s/agenda/5037/4:1,1,0,5,0,0,5,1.0,0.0,5.0,0,0,5,1.0,0.0,5.0
2001/s/ac_26/2001/13/103:1,3,0,6,1,0,6,1.0,0.0,6.0,1,0,6,2.0,1.0,7.0
2005/s/ac_44/2004/_02_/119/48:1,2,0,9,2,0,8,3.0,0.0,8.0,2,0,8,3.0,0.0,9.0
2002/s/2002/582/156:1,2,0,10,2,0,10,2.0,0.0,10.0,2,0,11,2.0,0.0,10.0
2012/s/2012/349/376:1,1,0,11,1,0,14,1.0,0.0,13.0,1,0,13,1.0,0.0,10.0
2004/s/ac_26/2004/14/108:4,1,3,15,1,1,14,1.0,2.0,11.0,1,1,14,1.0,2.0,12.0
2002/s/2002/676/133:1,0,0,10,0,0,8,0.0,0.0,10.0,0,0,8,0.0,0.0,10.0
2007/s/2007/624/70:2,5,2,25,5,1,26,6.0,2.0,24.0,5,1,26,6.0,1.0,25.0
1998/s/agenda/3902/12:1,1,0,12,1,0,13,1.0,0.0,13.0,1,0,15,1.0,0.0,12.0
2004/s/2004/658/add_1/133:1,1,0,16,1,0,14,1.0,0.0,14.0,1,0,14,1.0,0.0,15.0
2012/s/2012/114/35:3,2,0,11,2,1,12,2.0,1.0,13.0,2,1,12,3.0,0.0,9.0
2012/s/agenda/6896/2:1,1,0,13,1,0,13,1.0,0.0,14.0,1,0,11,1.0,0.0,13.0
2008/s/2008/353/97:2,0,1,9,0,1,11,0.0,1.0,11.0,0,1,11,0.0,1.0,10.0
2011/s/2011/790/28:3,1,1,10,0,1,10,0.0,1.0,10.0,0,1,10,0.0,1.0,11.0
2001/s/ac_26/2001/18/510:3,2,1,14,0,2,15,0.0,1.0,16.0,0,2,15,0.0,1.0,16.0
2006/s/2006/229/752:1,1,0,6,2,0,7,2.0,0.0,7.0,2,0,7,1.0,0.0,6.0
2000/s/ac_26/2000/20/266:3,2,2,11,2,1,12,1.0,0.0,9.0,2,1,12,1.0,2.0,11.0
2006/s/2006/55/75:1,0,0,10,0,0,9,0.0,0.0,11.0,0,0,11,0.0,0.0,10.0
2008/s/agenda/5896/4:1,1,0,7,0,0,6,0.0,0.0,6.0,0,0,6,1.0,0.0,7.0
2010/s/2010/10/add_43/13:1,1,0,19,1,0,19,1.0,0.0,18.0,1,0,19,1.0,0.0,19.0
2003/s/2003/472/56:1,0,0,7,1,0,6,1.0,0.0,6.0,1,0,6,0.0,0.0,8.0
2013/s/res/2098__2013_/120:1,1,0,12,2,0,13,2.0,0.0,12.0,2,0,13,1.0,0.0,12.0
2005/s/ac_44/2004/_02_/100/58:1,3,0,16,3,0,15,3.0,0.0,14.0,3,0,15,3.0,0.0,15.0
