id,es_noun_counts,es_verb_counts,es_lemma_counts,en_es_DEEP_noun_counts,en_es_DEEP_verb_counts,en_es_DEEP_lemma_counts,en_es_DEEPL_noun_counts,en_es_DEEPL_verb_counts,en_es_DEEPL_lemma_counts,en_es_GOOGLE_noun_counts,en_es_GOOGLE_verb_counts,en_es_GOOGLE_lemma_counts,en_es_TRANSFORMERS_noun_counts,en_es_TRANSFORMERS_verb_counts,en_es_TRANSFORMERS_lemma_counts
2005/s/2005/636/64:1,2,0,7,2,0,7,2,0,7,2,0,7,2,0,7
2011/s/2011/760/61:3,2,2,14,3,2,16,2,2,14,3,2,16,3,2,15
1999/s/1999/1231/10:1,4,0,10,4,0,9,4,0,9,4,0,9,4,0,9
2004/s/2004/632/9:1,1,0,6,1,0,6,1,0,6,1,0,6,1,0,6
2001/s/2001/966/374:1,4,0,14,5,0,14,5,0,15,5,0,14,5,0,15
2002/s/ac_26/2002/31/1055:4,2,1,12,3,1,12,3,1,12,3,1,12,3,1,12
2006/s/agenda/5486/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2010/s/pv_6276/83:3,4,0,11,4,0,11,4,0,11,4,0,11,4,0,11
2009/s/2009/10/13:1,3,0,15,3,0,15,3,0,15,3,0,15,3,0,15
2004/s/2004/471/74:1,3,0,7,4,0,6,4,0,6,4,0,6,4,0,6
2010/s/ac_50/2010/37/22:2,5,1,25,4,1,27,4,1,27,4,1,27,4,2,25
1998/s/1998/477/95:6,1,2,8,2,2,11,2,2,9,2,2,11,2,2,11
2004/s/pv_5025/51:4,3,1,11,3,1,11,2,1,9,3,1,11,3,1,11
2003/s/2003/398/128:7,5,2,18,4,1,18,4,2,18,4,1,18,4,1,17
2004/s/2004/921/128:1,2,0,8,2,0,6,1,0,6,2,0,6,2,0,6
2011/s/2011/447/60:2,3,3,18,4,3,19,4,3,19,4,3,19,3,3,19
2012/s/2012/2/rev_1/23:1,1,0,15,1,0,15,1,0,15,1,0,15,1,0,15
2005/s/2005/625/215:2,2,1,7,2,0,9,3,1,10,2,0,9,2,0,8
2002/s/ac_26/2002/32/349:1,1,0,6,1,0,7,1,0,7,1,0,7,2,0,8
2011/s/2011/368/172:1,1,0,7,1,0,7,1,0,8,1,0,7,1,0,7
2010/s/2010/36/35:1,3,0,6,3,0,6,3,0,6,3,0,6,3,0,6
2008/s/2008/183/195:2,5,2,19,6,1,20,6,2,19,6,1,20,5,2,19
2004/s/ac_37/2004/_1455_/23/34:1,1,1,8,1,1,8,1,1,8,1,1,8,1,1,8
1999/s/1999/1006/15:2,4,1,14,3,1,13,3,1,13,3,1,13,3,1,13
2001/s/ac_26/2001/26/95:2,2,1,8,2,1,8,2,1,8,2,1,8,2,1,8
2004/s/2004/972/42:2,3,1,19,2,1,14,2,1,15,2,1,15,1,1,15
2011/s/inf/65/1284:2,1,0,12,2,0,12,1,0,12,2,0,12,1,0,12
2006/s/2006/351/54:1,4,0,12,5,1,15,5,2,16,5,1,15,5,1,15
2009/s/2009/1/73:2,8,2,29,7,2,28,6,2,29,7,2,28,8,2,32
2007/s/2007/521/167:1,6,2,21,6,2,20,6,2,22,6,2,20,6,2,22
2003/s/2003/186/10:3,6,1,16,6,1,14,6,1,14,6,1,14,6,1,14
2001/s/2001/566/119:1,4,0,10,3,0,8,4,0,8,3,0,8,3,0,10
2008/s/2008/296/627:1,4,0,12,4,0,12,4,0,12,4,0,12,4,0,12
1999/s/ac_26/1999/11/782:2,6,2,19,5,1,18,5,1,17,5,1,18,4,2,16
2010/s/2010/91/117:1,2,0,20,2,0,21,2,0,21,2,0,22,2,0,21
2005/s/2005/92/40:2,3,0,11,2,2,9,2,2,9,2,2,9,2,2,10
2005/s/2005/61/195:1,3,1,9,3,0,7,4,0,9,3,0,7,3,0,7
2009/s/2009/552/32:3,10,1,27,6,1,20,6,1,18,6,1,20,9,1,22
2004/s/ac_44/2004/_02_/79/74:2,3,1,21,2,2,23,3,2,21,2,2,23,2,1,24
2001/s/2001/37/11:1,8,2,28,8,1,27,8,2,28,8,1,27,8,1,25
2005/s/2005/198/59:1,2,3,8,2,3,7,2,3,7,2,3,7,2,3,8
2004/s/2004/340/343:1,1,0,9,1,0,8,1,0,8,1,0,8,1,0,8
2004/s/ac_44/2004/_02_/79/61:1,2,1,8,2,1,9,2,1,9,2,1,9,2,0,10
2002/s/2002/202/17:1,4,0,16,4,0,13,4,0,14,4,0,13,4,0,14
2010/s/2010/545/45:1,1,0,16,1,0,15,1,0,15,1,0,15,1,0,14
2003/s/2003/294/17:3,3,2,11,4,1,11,5,1,12,4,1,11,4,1,11
2012/s/2012/71/726:1,2,0,12,2,0,12,2,0,12,2,0,12,2,0,12
2004/s/2004/341/25:7,2,0,12,1,0,12,1,0,13,1,0,12,3,0,12
2012/s/ac_44/2012/6/101:1,8,0,19,8,0,20,8,0,20,7,1,21,8,0,20
2003/s/2003/498/507:3,11,1,30,11,1,30,11,1,30,11,1,30,10,1,29
2011/s/2011/327/25:3,2,2,15,2,2,15,2,2,15,2,2,15,2,2,15
2011/s/2011/272/434:2,4,1,16,5,1,15,5,1,15,5,1,15,4,1,15
2006/s/2006/492/158:1,1,0,11,1,0,10,1,0,10,1,0,10,1,0,10
2008/s/2008/10/add_17/103:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
2005/s/2005/61/133:3,5,1,21,2,1,18,3,1,19,2,1,18,4,1,18
2014/s/agenda/7112/2:1,3,1,12,3,1,13,4,1,13,3,1,13,3,1,13
2006/s/agenda/5499/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2010/s/2010/319/107:4,5,1,18,4,1,19,4,0,19,4,1,19,4,0,19
2013/s/2013/10/add_5/7:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
2005/s/agenda/5308/2:1,3,1,13,3,1,12,4,1,13,3,1,12,3,1,13
2002/s/2002/162/56:1,4,0,15,4,0,12,5,0,14,4,0,12,4,0,12
2003/s/2003/40/add_46/9:1,0,1,18,1,1,25,1,1,23,1,1,25,1,1,23
2013/s/2013/258/43:1,0,0,6,0,0,6,0,0,6,0,0,6,0,0,7
2003/s/2003/1216/47:1,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4
2002/s/res/1409_2002_/72:2,1,1,9,1,1,8,1,1,9,1,1,8,2,2,9
2009/s/2009/212/643:1,1,2,8,1,2,8,1,2,8,1,2,8,1,2,8
2007/s/res/1761_2007_/7:1,1,1,12,1,1,12,1,1,12,1,1,12,1,1,12
2007/s/ac_50/2007/75/19:1,6,1,17,6,1,18,8,2,21,6,1,18,5,1,17
2006/s/2006/1049/12:1,1,0,6,1,0,6,1,0,6,1,0,6,1,0,5
2009/s/ac_49/2009/12/32:1,4,0,12,4,0,12,4,0,12,4,0,12,4,0,12
2014/s/prst/2014/3/361:1,2,0,10,2,0,10,2,0,10,2,0,10,2,0,10
2010/s/2010/626/429:1,3,1,12,2,1,13,2,1,13,2,1,13,3,1,12
2014/s/2014/945/22:3,5,1,19,4,1,18,4,1,17,4,1,18,5,1,18
2002/s/2002/1334/161:1,4,0,17,5,0,15,5,0,15,5,0,15,5,0,15
1999/s/1999/1263/57:1,1,0,16,3,0,15,1,0,15,3,0,15,2,0,15
2004/s/2004/170/53:3,5,2,18,5,2,17,6,2,19,5,2,17,5,2,17
2005/s/2005/781/414:1,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5
2010/s/2010/263/727:1,3,0,6,3,0,6,4,0,6,3,0,6,3,0,6
2012/s/2012/71/686:1,2,0,14,2,0,13,2,0,13,2,0,13,2,0,13
2008/s/2008/371/321:3,6,1,18,6,1,19,6,1,18,6,1,19,5,2,19
2006/s/ac_44/2004/_02_/131/38:1,0,0,7,0,0,11,1,0,12,0,0,11,0,0,8
2011/s/2011/652/159:6,0,0,9,0,0,10,0,0,10,0,0,10,0,0,10
2007/s/2007/323/51:1,3,0,14,4,0,15,3,0,15,4,0,15,4,0,16
2001/s/res/1386_2001_/16:1,2,1,14,2,1,15,2,1,15,2,1,15,2,1,15
2003/s/ac_26/2003/15/28:1,3,0,13,2,0,9,2,0,10,2,0,9,2,0,8
2008/s/2008/371/321:2,3,1,14,3,1,13,3,1,13,3,1,13,3,1,13
2013/s/2013/650/11:3,3,1,17,3,1,18,4,1,17,3,1,18,3,1,18
2013/s/2013/525/135:2,10,3,44,11,2,45,10,2,42,11,2,45,9,2,36
2009/s/agenda/6211/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2014/s/agenda/7116/4:1,1,0,7,1,0,7,1,0,7,1,0,7,1,0,7
2002/s/2001/1281/61:1,4,1,15,2,1,11,3,1,13,2,1,11,2,1,11
2012/s/2012/947/921:1,9,2,24,9,1,23,9,1,23,9,1,23,9,1,22
2011/s/ac_52/2011/54/18:1,10,4,32,10,2,28,10,3,33,10,2,28,10,2,29
2009/s/2009/10/10:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
2005/s/ac_37/2005/_1455_/3/59:2,5,1,15,6,1,20,6,1,19,6,1,20,6,1,19
2012/s/2012/604/271:1,5,2,17,5,2,18,5,2,18,5,2,18,5,2,17
2014/s/agenda/7159/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2012/s/pv_6734/192:5,4,2,21,5,1,22,5,2,22,5,1,22,5,1,22
2007/s/ac_44/2004/_02_/135/27:1,2,0,13,1,0,14,2,0,13,1,0,14,2,0,13
2009/s/2009/542/55:4,3,2,17,3,2,17,4,2,17,3,2,17,3,2,17
2011/s/2011/125/7:1,3,0,8,3,0,8,3,0,8,3,0,8,4,0,12
1999/s/ac_26/1999/23/493:1,3,0,7,3,0,7,3,0,7,3,0,7,3,0,9
2005/s/2005/699/203:5,4,1,11,3,1,11,3,1,11,3,1,11,4,1,11
2006/s/2006/423/84:1,1,0,8,2,0,9,2,0,9,2,0,9,2,0,9
2002/s/2002/1005/16:1,3,0,9,3,0,9,3,0,8,3,0,9,3,0,9
2005/s/2005/699/396:3,4,1,14,4,1,15,4,1,14,4,1,15,4,0,15
2011/s/inf/65/2915:1,0,0,7,2,0,11,0,0,9,2,0,11,0,0,9
2005/s/ac_44/2004/_02_/58/add_1/32:1,6,0,24,4,0,21,4,0,21,4,0,21,4,0,21
2005/s/2005/35/8:1,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9
2003/s/agenda/4850/2:1,3,1,13,3,1,13,4,1,13,3,1,13,3,1,13
2008/s/ac_50/2008/27/4:4,6,2,25,5,1,22,5,1,23,5,1,22,5,1,22
2000/s/ac_26/2000/18/304:1,2,1,12,1,1,7,1,1,7,1,1,7,2,0,8
2008/s/2008/218/27:1,3,1,16,3,1,17,3,1,17,3,1,17,2,1,15
2010/s/2010/574/342:4,3,0,11,3,1,12,3,0,11,3,1,12,3,0,9
2012/s/inf/66/1259:2,11,3,31,12,3,30,12,3,31,12,3,30,12,2,30
2004/s/agenda/4932/2:1,5,1,15,4,1,16,5,1,15,4,1,15,5,1,15
2013/s/2013/728/11:3,8,2,27,7,0,23,7,0,23,7,0,24,8,0,23
2011/s/2011/806/19:2,3,2,17,3,2,17,3,2,17,3,2,17,3,2,17
2003/s/2003/773/65:1,0,0,9,1,0,11,1,0,10,1,0,11,0,0,10
2006/s/2006/172/47:1,1,0,5,2,0,6,1,0,7,2,0,6,1,0,8
2009/s/2009/10/add_9/53:1,3,0,15,3,0,16,3,0,16,3,0,16,3,0,16
2006/s/2006/810/140:1,1,1,7,1,1,9,1,1,9,1,1,9,1,1,9
2000/s/ac_26/2000/13/39:1,3,0,13,3,0,7,4,0,8,3,0,7,3,0,9
2012/s/2012/10/9:1,3,0,16,3,0,16,3,0,17,3,0,16,3,0,16
1998/s/1998/823/73:1,15,2,44,12,4,43,13,3,44,12,4,43,13,3,43
2003/s/2003/271/46:2,2,1,9,2,0,9,2,0,9,2,0,9,2,0,9
2006/s/pv_5492/58:2,2,1,12,1,1,10,1,1,10,1,1,10,1,1,10
1999/s/ac_26/1999/3/81:1,3,0,10,3,0,9,3,0,10,3,0,9,3,0,10
2002/s/ac_26/2002/33/435:4,4,2,18,4,2,17,3,2,16,4,2,17,4,2,17
2014/s/res/2148__2014_/37:1,1,3,8,1,3,7,1,3,7,1,3,7,1,3,8
2014/s/2014/665/38:5,3,2,21,4,2,21,3,2,18,4,2,21,3,2,18
2007/s/2007/582/62:2,5,1,18,5,1,19,5,1,19,5,1,19,5,1,19
2004/s/2004/301/50:1,0,0,5,0,0,7,0,0,7,0,0,7,0,0,7
2006/s/2006/251/54:4,8,1,24,8,2,23,7,2,23,8,2,23,8,2,23
2013/s/2013/689/45:3,1,0,7,1,0,12,1,0,7,1,0,12,1,0,7
2003/s/agenda/4884/5:1,6,0,25,6,0,21,6,0,20,6,0,21,6,0,21
2003/s/ac_26/2003/15/812:1,2,0,7,2,0,7,2,0,6,2,0,7,2,0,5
1999/s/1999/1003/54:3,3,1,14,4,0,18,4,0,18,3,0,17,4,2,23
2013/s/2013/139/86:5,11,1,27,11,1,29,12,1,29,11,1,29,11,1,27
2006/s/agenda/5378/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2002/s/ac_26/2002/32/1292:1,1,0,10,1,0,11,1,0,11,1,0,11,1,0,10
2000/s/2000/738/16:2,9,5,33,10,2,31,9,2,31,10,2,31,9,2,31
2012/s/2012/175/46:2,9,3,29,9,2,30,9,2,30,9,2,30,9,2,30
2003/s/agenda/4766/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2006/s/2006/477/209:1,4,0,15,5,0,14,6,0,15,5,0,14,6,0,16
2004/s/ac_26/2004/18/128:1,8,0,16,3,0,8,4,0,10,0,0,9,3,0,8
2003/s/agenda/4880/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2014/s/2014/213/81:7,5,3,23,5,3,22,5,3,23,5,3,22,5,3,23
2001/s/2001/1123/167:1,9,0,36,9,0,28,6,0,28,7,0,26,8,0,28
2002/s/ac_26/2002/14/627:1,0,0,8,0,0,8,0,0,8,0,0,8,0,0,9
2013/s/2013/663/190:1,3,0,11,4,0,9,3,0,9,4,0,9,5,0,13
2005/s/ac_26/2005/10/837:1,8,2,27,5,3,23,5,2,22,5,3,23,5,3,23
1998/s/1998/604/12:1,2,0,14,4,0,16,2,0,16,4,0,16,3,0,11
2002/s/ac_26/2002/31/1158:2,2,1,11,2,0,11,2,0,12,2,0,11,2,0,12
2003/s/2003/1035/287:2,4,4,23,4,4,21,4,4,23,4,4,21,4,4,22
2004/s/2004/127/45:2,10,1,29,9,2,25,9,2,25,9,2,25,10,2,24
2004/s/2004/257/21:1,1,1,11,2,1,12,2,1,11,2,1,12,2,1,11
2002/s/ac_37/2002/4/5:1,3,0,8,3,0,8,3,0,8,3,0,8,3,0,8
1999/s/agenda/3975/14:1,1,0,8,1,0,8,1,0,8,1,0,8,1,0,8
2002/s/2002/1169/5:5,3,1,18,3,1,18,4,1,19,3,1,18,5,1,19
2004/s/pv_4934/70:1,4,3,21,5,2,19,4,1,16,5,2,19,5,2,19
2013/s/agenda/6922/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2011/s/2011/463/242:4,2,1,13,2,1,13,2,1,13,2,1,13,3,1,14
2010/s/agenda/6284/4:1,1,0,7,1,0,8,1,0,8,1,0,8,1,0,7
2008/s/2008/250/84:2,7,2,21,7,2,20,6,2,20,7,2,20,7,2,20
2009/s/agenda/6253/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2004/s/2004/226/126:2,3,1,16,3,1,14,3,1,14,3,1,14,3,1,14
2005/s/2005/378/24:2,3,3,22,5,2,24,5,1,23,5,2,24,5,2,24
2014/s/2014/439/136:1,3,1,11,2,1,10,2,1,9,2,1,10,3,1,11
2008/s/2008/296/714:1,1,0,12,3,0,16,2,0,15,3,0,16,1,0,12
2014/s/2014/351/348:1,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4
2004/s/ac_26/2004/1/212:3,5,1,20,5,1,19,5,1,19,5,1,19,5,1,19
2014/s/prst/2014/3/235:1,3,0,12,2,0,8,2,0,10,2,0,8,2,0,10
2013/s/2013/440/254:1,3,1,12,3,1,15,2,1,13,3,1,15,2,1,14
2014/s/2014/190/17:7,3,1,16,3,1,17,3,1,16,3,1,17,3,1,16
2008/s/2008/260/126:2,5,2,22,5,2,21,5,2,21,5,2,21,4,1,20
2005/s/2005/781/43:4,5,2,21,5,2,20,5,2,20,5,2,20,5,2,20
2009/s/pv_6111/47:1,8,5,33,6,3,24,7,3,25,6,3,24,8,3,28
2010/s/2010/519/48:1,2,3,8,2,3,7,2,3,7,2,3,7,2,3,8
2002/s/ac_26/2002/13/782:4,8,2,22,8,2,22,8,2,24,8,2,22,8,2,21
2005/s/ac_26/2005/10/622:1,3,1,17,2,1,15,2,1,16,2,1,16,2,1,15
2014/s/2014/553/159:1,3,0,17,3,0,16,3,0,16,3,0,16,2,0,16
2003/s/ac_26/2003/13/18:1,1,0,7,1,0,7,1,0,7,1,0,7,1,0,7
2014/s/2014/943/27:6,5,1,21,5,1,24,5,1,22,5,1,24,5,1,22
2002/s/2002/1023/167:3,0,1,3,1,1,7,1,1,7,1,1,7,1,1,7
2004/s/2004/800/55:4,12,3,30,10,3,27,10,3,28,10,3,27,10,3,28
2002/s/ac_26/2002/26/446:1,4,2,17,5,2,18,5,2,18,5,2,18,5,2,19
2013/s/agenda/7091/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2011/s/agenda/6613/2:1,3,1,13,3,1,13,3,1,12,3,1,13,3,1,13
1998/s/1998/1028/23:2,3,1,16,4,1,19,3,1,16,4,1,19,3,1,17
2007/s/ac_50/2007/91/9:2,3,1,23,3,1,21,2,1,22,3,1,21,2,1,22
2005/s/agenda/5329/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2006/s/2006/543/51:1,1,0,8,1,0,8,1,0,8,1,0,8,1,0,8
2001/s/ac_26/2001/18/703:1,4,0,6,3,0,8,3,0,8,3,0,8,3,0,7
2009/s/prst/2009/1/278:1,3,0,12,2,0,9,1,0,8,1,0,8,1,0,8
2006/s/2006/183/46:4,5,2,14,4,1,12,5,0,11,4,1,12,4,1,13
1999/s/ac_26/1999/16/972:1,1,0,16,2,0,14,1,0,15,1,0,16,1,0,16
2008/s/2008/10/add_48/11:1,3,0,17,3,0,17,3,0,17,3,0,17,3,0,17
1999/s/1999/1146/82:2,1,1,12,1,0,12,1,1,12,1,0,12,2,1,13
2012/s/2012/826/5:1,5,1,17,5,1,16,5,1,16,5,1,16,5,1,16
2005/s/2005/192/47:1,7,1,16,1,1,17,2,1,16,1,1,17,6,1,17
2010/s/2010/67/44:1,6,0,14,6,0,14,6,0,14,6,0,14,6,0,14
2012/s/agenda/6883/2:1,5,1,15,4,1,16,4,1,14,4,1,15,5,1,15
1999/s/ac_26/1999/24/1097:1,2,0,10,1,0,12,3,0,11,1,0,12,2,0,10
2006/s/2006/951/10:2,5,3,17,4,2,14,5,2,13,4,2,14,4,2,15
2008/s/pv_5986/41:1,3,3,17,3,3,17,3,3,17,3,3,17,3,3,17
2002/s/ac_26/2002/32/1234:1,1,0,5,1,0,6,1,0,6,1,0,6,1,0,5
2008/s/2008/10/add_43/16:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
2002/s/ac_26/2002/15/1378:2,5,3,26,5,1,24,7,1,23,5,1,24,5,1,22
2009/s/2009/212/302:1,1,0,12,3,0,16,2,0,16,3,0,16,1,0,12
1999/s/1999/483/add_1/146:1,3,0,7,1,0,8,1,0,8,1,0,8,1,0,8
2012/s/2012/124/24:3,4,3,19,3,3,16,3,3,17,3,3,16,3,3,16
2007/s/2007/68/82:3,7,0,19,4,0,15,4,1,17,4,0,15,4,0,15
2001/s/2001/550/36:1,0,0,9,1,0,8,0,0,9,1,0,8,0,0,9
2008/s/2008/264/64:4,2,2,16,2,2,16,2,2,16,2,2,16,2,2,16
2006/s/2006/912/75:2,4,1,12,3,1,12,3,1,12,3,1,12,3,1,12
2002/s/2002/277/157:1,3,0,21,3,1,20,2,1,18,3,1,20,3,1,20
2003/s/2003/487/54:2,3,0,14,1,0,15,2,0,15,2,0,15,3,0,14
2002/s/2002/225/17:1,8,2,27,8,1,25,7,1,22,8,1,25,8,1,26
2002/s/2002/1153/120:1,2,1,15,2,1,17,2,1,14,2,1,17,2,1,14
2011/s/agenda/6470/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2005/s/ac_44/2004/_02_/102/113:1,3,1,11,3,1,11,1,1,11,3,1,11,3,1,11
2007/s/2007/568/34:3,7,2,17,8,1,17,8,1,17,8,1,17,8,1,17
2009/s/2009/133/38:2,2,1,12,5,0,15,5,0,15,5,0,15,4,0,14
2002/s/ac_26/2002/33/364:2,8,1,23,9,2,21,8,2,23,9,2,21,9,2,23
2010/s/2010/204/1187:1,1,0,12,3,0,16,2,0,15,3,0,16,1,0,12
2002/s/ac_26/2002/15/2282:1,2,0,14,2,0,14,2,0,12,2,0,14,2,0,13
2011/s/res/1975_2011_/48:1,3,0,7,3,0,7,3,0,7,3,0,7,3,0,7
2004/s/ac_26/2004/8/82:2,4,1,11,4,1,10,4,1,10,4,1,10,4,1,11
1999/s/1999/907/22:1,5,0,9,4,0,7,4,0,8,4,0,7,5,0,7
2004/s/2004/625/54:1,3,3,29,4,3,30,5,3,29,4,3,30,6,3,30
2006/s/agenda/5478/2:1,3,1,13,3,1,13,3,1,13,3,1,13,3,1,13
2008/s/2008/589/8:1,1,1,9,1,1,9,1,1,9,1,1,9,1,1,9
2013/s/2013/651/8:5,3,1,12,2,1,11,1,1,11,2,1,11,2,1,12
2003/s/2003/913/40:3,4,1,18,3,1,16,3,1,16,3,1,16,3,1,15
2011/s/2011/10/5:1,3,0,17,3,0,17,3,0,17,3,0,17,3,0,17
2014/s/prst/2014/3/1007:1,2,0,10,2,0,10,2,0,10,2,0,10,2,0,10
2003/s/2003/223/289:1,5,1,30,5,1,29,6,1,31,5,1,29,6,1,32
2002/s/2002/711/23:1,3,2,17,3,2,16,4,2,15,4,2,16,4,1,16
2005/s/2004/1023/77:2,4,2,24,2,2,22,1,2,22,2,2,22,2,2,23
2001/s/ac_26/2001/22/73:3,3,1,16,3,1,16,2,1,14,3,1,17,3,1,16
2012/s/2012/10/add_23/12:1,3,0,12,3,0,12,3,0,12,3,0,12,3,0,12
2007/s/2007/215/13:1,2,0,9,1,0,10,1,0,10,1,0,10,1,0,10
2012/s/2012/732/89:2,1,1,11,2,0,10,2,1,13,2,0,10,2,0,10
2014/s/prst/2014/3/1011:1,2,0,10,2,0,10,2,0,10,2,0,10,2,0,10
2014/s/2014/3/177:9,4,1,17,4,1,16,4,1,17,4,1,16,3,1,17
2008/s/2008/274/378:2,4,1,27,3,0,29,5,0,33,4,0,32,3,1,30
2006/s/2006/545/203:1,5,0,18,4,0,15,4,0,15,4,0,15,4,0,14
2006/s/ac_44/2004/_02_/98/add_1/97:1,2,1,9,2,1,8,2,1,8,2,1,8,2,1,8
2013/s/2013/307/66:1,8,2,25,8,2,25,7,2,23,8,2,25,7,0,23
2002/s/2002/470/105:1,2,1,13,2,1,12,2,1,12,2,1,12,2,1,11
2002/s/ac_26/2002/8/419:1,3,0,5,3,0,8,3,0,8,3,0,8,3,0,9
2005/s/2005/265/205:1,3,0,10,3,1,10,3,0,9,3,1,10,3,0,9
1998/s/ac_26/1998/13/153:1,3,0,7,3,0,7,3,0,7,3,0,7,4,0,8
2002/s/2002/1050/134:3,2,1,10,3,1,11,3,1,11,3,1,11,3,1,11
2001/s/agenda/4268/2:1,3,1,13,3,1,14,3,1,13,3,1,13,3,1,13
2008/s/2008/141/41:1,4,1,19,4,0,19,4,0,19,4,0,19,4,1,19
2001/s/2001/613/16:3,3,1,11,1,1,8,1,1,8,1,1,8,1,1,8
2014/s/2014/10/83:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
1999/s/ac_26/1999/13/61:1,2,0,8,2,0,8,2,0,8,2,0,8,2,0,8
2001/s/2001/237/22:1,2,1,11,2,1,12,2,1,12,2,1,12,2,1,11
1999/s/ac_26/1999/16/117:1,3,0,10,3,0,11,3,0,11,3,0,11,3,0,10
2001/s/2001/1123/149:1,2,0,8,2,0,9,2,0,9,2,0,9,2,0,9
1999/s/ac_26/1999/4/648:1,4,1,12,2,0,7,2,0,7,2,0,7,3,0,8
2010/s/2010/352/29:3,5,2,23,3,3,23,4,2,22,3,3,23,3,3,23
2012/s/ac_44/2012/6/70:1,3,0,17,2,1,19,2,1,19,2,1,19,2,1,18
2007/s/2007/682/86:1,2,1,19,3,1,19,3,1,18,3,1,18,3,1,18
2008/s/2008/647/246:1,1,1,16,2,2,18,1,1,14,2,2,18,2,2,18
2013/s/2013/493/74:1,3,0,11,3,0,11,3,0,11,3,0,11,3,0,11
2012/s/2012/947/546:1,3,0,14,2,0,12,2,0,12,2,0,12,2,0,12
2007/s/2007/689/94:2,3,1,12,3,1,12,3,1,12,3,1,12,3,0,12
2011/s/ac_44/2007/28/33:1,5,1,17,5,1,19,5,1,19,5,1,19,5,1,18
1998/s/1998/825/101:1,2,0,9,3,0,10,2,0,9,3,0,10,2,0,9
2002/s/ac_26/2002/33/274:1,2,1,8,1,1,9,1,1,9,2,1,8,2,1,7
2004/s/2004/84/195:1,1,0,7,1,0,6,1,0,6,1,0,6,1,0,6
2005/s/2005/752/26:3,3,0,24,3,0,22,3,0,22,3,0,22,3,0,23
2005/s/2005/807/24:1,3,1,7,3,1,7,3,1,7,3,1,7,3,1,7
2002/s/2002/1342/13:6,5,2,13,3,2,15,3,1,9,3,2,15,3,2,15
2004/s/2004/20/add_5/6:1,1,2,26,1,2,29,1,2,28,1,2,29,1,2,26
2014/s/2014/72/18:1,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9
2000/s/2000/1196/65:2,4,1,20,5,2,18,5,0,18,4,2,17,7,1,18
1999/s/1999/186/25:1,2,1,10,2,1,12,1,1,9,2,1,12,2,1,12
2002/s/2001/1306/43:1,6,0,14,5,0,12,5,0,12,5,0,12,5,0,12
2002/s/ac_26/2002/22/884:1,0,0,8,0,0,8,1,0,8,0,0,8,0,0,11
2008/s/2008/10/add_13/21:1,4,0,18,4,0,18,4,0,18,4,0,18,4,0,18
2006/s/2007/40/75:3,4,2,26,3,3,24,3,3,25,3,3,25,3,2,23
2008/s/2008/296/1839:1,2,1,8,2,1,6,2,1,6,2,1,6,2,1,8
2007/s/2007/168/add_1/588:2,3,0,14,3,0,16,3,0,16,3,0,16,3,0,16
1998/s/1998/827/42:4,4,3,16,2,2,14,2,2,15,2,2,14,2,2,15
2002/s/2002/1101/13:6,3,1,16,4,0,13,4,0,12,4,0,13,4,0,12
2010/s/2010/568/149:1,5,2,15,5,1,13,5,1,13,5,1,13,5,2,14
2007/s/agenda/5635/5:1,4,0,11,4,0,11,4,0,11,4,0,11,4,0,11
2002/s/2002/736/add_1/8:1,2,0,14,2,0,15,2,0,15,2,0,15,2,0,14
2006/s/2006/302/18:1,4,1,12,4,1,12,4,1,13,4,1,12,4,1,12
2006/s/2006/284/313:1,2,0,17,3,0,17,4,0,17,3,0,17,3,0,17
2012/s/2012/631/14:1,2,0,17,2,0,18,2,0,18,2,0,18,2,0,18
2013/s/2013/10/add_31/86:1,3,0,16,3,0,16,3,0,16,3,0,16,3,0,16
2008/s/pv_5930/69:7,2,2,14,2,2,14,2,2,14,2,2,14,2,2,14
2010/s/agenda/6320/2:1,3,1,13,3,1,13,4,1,13,3,1,13,3,1,13
2007/s/2007/287/7:1,6,2,32,5,2,23,5,2,22,5,2,23,6,2,24
2012/s/2012/10/add_44/45:1,3,0,14,3,0,14,3,0,14,3,0,14,3,0,14
