id,es_en_DEEP_difference_noun_counts,es_en_DEEP_difference_verb_counts,es_en_DEEP_difference_lemma_counts,es_en_DEEPL_difference_noun_counts,es_en_DEEPL_difference_verb_counts,es_en_DEEPL_difference_lemma_counts,es_en_GOOGLE_difference_noun_counts,es_en_GOOGLE_difference_verb_counts,es_en_GOOGLE_difference_lemma_counts,es_en_TRANSFORMERS_difference_noun_counts,es_en_TRANSFORMERS_difference_verb_counts,es_en_TRANSFORMERS_difference_lemma_counts
2009/s/2009/333/101:1,0,0,0,0,0,0,0,0,0,0,0,0
2014/s/2014/147/308:1,1,0,1,1,0,0,1,0,1,1,-1,-2
2006/s/2006/66/37:1,0,0,1,0,0,0,0,0,1,0,0,0
2004/s/agenda/5014/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2000/s/ac_26/2000/19/811:5,-1,1,0,-1,1,0,-1,1,0,-2,0,-2
2011/s/2011/272/222:1,-1,-1,3,0,-2,3,-1,-1,4,0,-1,3
2009/s/2009/117/12:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-2
2002/s/2002/964/10:1,-1,-1,-3,-1,-1,-3,-1,-1,-3,-1,-1,-2
2006/s/ac_44/2004/_02_/62/add_2/120:1,-3,0,-1,-3,0,-2,-3,0,-1,-3,0,-2
2002/s/2002/1119/319:5,0,1,-3,0,1,-2,0,1,-3,0,0,-4
2010/s/2010/543/49:2,0,-1,-3,1,-1,-1,0,-1,-3,1,-1,-1
2014/s/2014/253/506:1,-1,0,2,-1,0,1,-1,0,2,-1,0,2
2014/s/prst/2014/3/484:1,0,0,0,0,0,0,0,0,0,0,0,0
2009/s/2009/241/162:1,-1,0,0,-1,0,0,-1,0,0,-1,0,1
2004/s/ac_44/2004/_02_/47/106:1,-1,0,1,-1,0,2,-1,0,1,-1,0,1
2002/s/ac_26/2002/16/15:1,0,1,-1,0,0,-3,0,1,-1,-2,0,-4
2012/s/2012/161/56:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2004/s/ac_37/2004/_1455_/21/13:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
1999/s/1999/1048/11:1,-7,3,-1,-7,3,0,-7,3,-1,-8,3,-2
1999/s/1999/645/63:2,-3,-1,-1,0,0,-2,-3,-1,-1,0,-1,-2
1998/s/1998/404/18:2,-1,0,-1,-1,0,-2,-1,0,-1,-1,0,-1
1999/s/ac_26/dec_73_1999_/14:1,-1,1,0,-2,0,-2,-1,1,0,-2,0,-3
2002/s/2002/1334/122:1,-1,0,-1,-1,0,-2,-1,0,-1,-1,0,-2
2011/s/2011/10/add_43/6:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2002/s/ac_26/2002/3/470:2,0,0,1,0,0,2,0,0,0,0,0,2
2011/s/inf/65/2872:1,0,1,-13,0,1,-12,0,1,-13,0,1,-9
2008/s/2008/447/18:1,1,0,1,1,0,1,1,0,1,0,0,-1
1999/s/1999/1118/43:1,0,1,1,0,1,1,0,1,1,0,1,1
2004/s/2004/826/69:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-2
2013/s/2013/597/26:1,0,0,-2,-1,0,-3,0,0,-2,-1,0,-3
2003/s/2003/204/54:5,-1,1,0,-1,1,0,-1,1,0,-1,1,0
2005/s/ac_44/2004/_02_/116/72:1,1,0,-1,1,0,-1,1,0,-1,1,0,0
2014/s/2014/348/10:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2008/s/2008/598/256:6,-1,0,-1,-1,0,-2,-1,0,-1,0,0,-3
2013/s/2013/668/119:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
2013/s/2013/424/209:1,-1,1,-2,0,0,0,-1,1,-2,0,0,0
2007/s/2007/97/41:3,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2009/s/2009/10/add_35/18:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2010/s/2010/154/261:1,0,0,0,0,0,1,0,0,0,0,0,0
1999/s/1999/1263/70:1,0,0,0,0,0,0,0,0,0,0,0,-1
2001/s/2001/935/4:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2006/s/2006/46/9:1,0,0,0,-3,0,-3,0,0,0,-3,0,-4
2010/s/2010/288/66:1,0,0,-1,1,0,1,0,0,-1,1,0,1
2003/s/2003/159/3:3,0,0,0,0,0,0,0,0,0,0,0,0
2007/s/2007/704/7:4,-1,1,1,-1,1,0,-1,1,1,-1,1,1
2008/s/res/1837_2008_/14:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/916/13:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2004/s/ac_44/2004/_02_/49/49:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2002/s/2002/202/25:1,-2,0,0,0,0,0,-2,0,0,0,0,0
2009/s/2009/316/146:1,-2,0,-1,-1,0,0,-2,0,-1,-1,0,0
2008/s/res/1828_2008_/37:1,-1,0,1,0,-2,1,-1,0,1,0,-2,1
2004/s/2004/20/63:1,2,0,1,2,0,0,2,0,1,0,0,-1
2012/s/inf/66/3573:1,-1,0,1,-1,0,1,-1,0,1,-1,0,1
2009/s/2009/684/13:2,-1,0,-2,-1,0,-4,-1,0,-2,-1,0,-4
2012/s/agenda/6791/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2011/s/2011/272/48:1,0,0,0,-1,0,-1,0,0,0,0,0,0
2012/s/2012/741/38:2,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-2
2002/s/2001/1278/213:3,0,0,-3,0,0,-2,0,0,-2,0,0,-2
1999/s/1999/1052/23:2,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,0
2002/s/2002/1030/138:1,0,0,-2,0,0,-1,0,0,-2,0,0,-1
2001/s/agenda/4270/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
1999/s/1999/25/add_2/26:1,0,0,0,0,0,0,0,-1,-12,0,0,-1
2001/s/2001/1123/147:1,-2,0,3,-2,0,3,-2,0,3,-2,0,2
2013/s/2013/337/176:1,-1,0,0,-1,1,0,-1,0,0,-1,0,2
2003/s/2003/90/59:5,1,0,1,2,-1,1,1,0,1,1,-1,0
2014/s/inf/68/2977:1,1,0,-1,1,0,-1,1,0,-2,1,0,-1
2010/s/2010/270/105:1,-1,1,0,0,-1,0,-1,1,0,0,-1,1
2004/s/ac_44/2004/_02_/17/78:1,-1,0,1,0,0,-2,-1,0,1,0,0,-3
2008/s/res/1838_2008_/27:1,0,0,1,1,-1,1,0,0,1,1,-1,1
2001/s/ac_26/2001/18/45:1,0,0,0,0,0,0,0,0,0,0,0,0
2013/s/2013/558/16:2,-1,1,-4,-1,1,-4,-1,1,-4,-1,1,-4
1999/s/ac_26/1999/16/436:1,0,2,1,0,2,1,0,2,1,0,0,-2
2009/s/2009/587/63:6,-1,0,0,-1,0,-2,-1,0,0,-1,0,-1
2006/s/2006/1010/22:1,-1,1,-1,-2,1,-1,-1,1,-1,-2,1,1
2006/s/2006/913/120:3,0,0,-1,0,0,-2,0,0,-1,0,0,0
2010/s/2010/263/574:1,-1,0,2,-1,0,2,-1,0,2,-1,0,2
2001/s/2001/966/270:1,-1,1,-1,0,1,2,-1,1,-1,0,1,2
2003/s/2003/731/8:7,-1,1,0,-1,1,0,-1,1,0,-1,1,-2
2012/s/res/2078__2012_/19:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2002/s/2001/1324/20:1,-2,0,2,-2,0,2,-2,0,2,-1,1,2
1999/s/1999/582/27:4,-7,1,-2,-7,1,-2,-7,1,-2,-6,1,-2
1998/s/1998/664/34:1,-1,0,-2,-1,1,-2,-1,0,-2,-2,1,-4
2010/s/2010/10/add_39/24:1,-3,0,1,-3,0,1,-3,0,1,-3,0,0
2012/s/2012/71/693:1,-1,0,-1,-1,0,1,-1,0,-1,-2,0,0
2012/s/inf/66/4448:1,-2,1,0,-2,0,-1,-2,1,0,-2,0,-1
1998/s/1998/771/24:1,0,1,-1,0,1,0,0,1,-1,0,1,-1
2000/s/2000/1008/26:1,1,0,1,1,0,1,1,0,1,1,0,-1
1998/s/1998/1004/20:10,0,1,-1,0,1,-1,0,1,-1,0,1,-1
2009/s/2009/10/add_13/12:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2001/s/ac_26/2001/13/109:3,-1,2,1,0,1,2,-1,2,2,-2,0,0
2003/s/ac_37/2003/_1455_/84/117:1,0,0,0,0,0,0,0,0,0,0,0,0
2004/s/2004/819/3:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
2001/s/ac_26/2001/7/349:2,0,0,-2,0,0,-4,0,0,-2,0,0,-2
2003/s/prst/2003/27/117:1,1,0,0,1,0,0,1,0,0,1,0,0
2013/s/2013/26/18:3,-2,0,0,-2,0,-1,-2,0,0,-2,0,0
2010/s/2010/99/7:1,-2,0,-2,-1,0,0,-2,0,-2,-2,0,-2
2014/s/prst/2014/3/1016:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/161/202:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2011/s/res/2021_2011_/16:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2010/s/2010/263/421:1,1,1,-1,1,1,-2,1,1,-1,1,1,-3
2005/s/2005/832/38:2,-2,0,-2,-2,0,-2,-2,0,-2,-2,1,-2
2004/s/ac_44/2004/_02_/41/59:1,-1,1,-1,-1,1,-2,-1,1,-1,-1,1,-1
2007/s/res/1757_2007_/52:1,2,0,0,2,0,0,2,0,0,2,0,0
2005/s/2005/30/271:5,-2,1,-2,-1,1,1,-2,1,-2,-2,1,-2
2008/s/2008/474/5:1,0,1,0,0,0,-2,0,1,0,0,0,-3
2004/s/2004/778/42:2,0,0,1,0,0,1,0,0,1,0,0,1
2001/s/ac_26/2001/12/836:1,-1,0,-1,-1,0,-3,-1,0,-1,-1,0,-2
2002/s/ac_26/2002/34/147:2,0,0,-1,0,0,-1,0,0,-1,0,0,0
2006/s/2006/10/add_43/21:1,0,0,-8,0,0,0,0,0,-8,0,0,0
2010/s/2010/175/82:6,-1,1,2,-1,1,2,-1,1,2,-1,1,1
2011/s/2011/814/16:2,0,1,0,0,1,0,0,1,0,0,1,1
2006/s/2006/670/63:4,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-3
2014/s/prst/2014/3/955:1,-1,0,1,-2,0,0,-1,0,1,-3,0,0
2004/s/2004/876/156:1,-1,1,-2,-1,1,-2,-1,1,-2,-1,1,-2
1999/s/1999/561/35:5,0,0,0,0,0,0,0,0,0,-1,0,-2
2009/s/2009/133/100:1,-1,1,0,-1,1,0,-1,1,0,-1,0,0
2004/s/2004/804/27:2,0,0,-1,0,0,-4,0,0,-1,0,0,-2
2014/s/prst/2014/3/546:1,0,0,0,0,0,0,0,0,0,0,0,0
2011/s/2011/496/17:1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0
2002/s/2002/246/40:1,-1,0,-2,-1,1,-1,-1,0,-2,-1,0,-2
2000/s/2000/1211/51:6,-3,1,1,-2,-1,-2,-3,1,1,-2,-1,-2
2005/s/2005/267/16:1,0,1,2,0,1,2,0,1,2,0,1,2
2002/s/res/1454_2002_/57:1,1,0,-2,1,0,-2,1,0,-2,1,0,-2
2003/s/2003/1085/126:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/368/5:6,0,0,0,0,0,0,0,0,0,0,0,0
2002/s/2002/1045/71:1,0,0,2,0,0,-1,0,0,-1,0,0,-2
2000/s/agenda/4124/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2002/s/ac_26/2002/8/757:1,-2,0,-3,-2,0,-1,-2,0,-3,-2,0,-2
2003/s/2003/498/254:2,0,0,0,0,0,0,0,0,1,0,0,0
2008/s/2008/769/185:2,-2,0,-3,-2,0,-3,-2,0,-3,-2,0,-3
2009/s/2009/693/304:8,-2,0,-1,-1,-1,-2,-2,0,-1,-1,-1,-2
2012/s/2012/753/56:1,-1,1,-2,-1,1,0,-1,1,-2,-1,1,-2
2011/s/res/2020_2011_/63:1,0,0,1,1,-2,1,0,0,1,1,-2,1
2002/s/ac_26/2002/32/284:1,0,0,1,0,0,1,0,0,1,0,0,0
2005/s/2005/745/148:4,1,1,-1,0,1,0,1,1,-1,1,0,-3
2011/s/agenda/6467/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2006/s/2006/311/172:1,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/2003/87/13:1,-1,2,-2,-1,2,-3,-1,2,-3,-1,0,-5
2008/s/2008/330/54:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2004/s/ac_44/2004/_02_/11/24:1,-3,0,-1,-3,0,0,-3,0,0,-3,0,-1
1999/s/1999/746/109:3,-1,0,0,-1,0,0,-1,0,0,0,0,3
2006/s/2006/257/551:1,0,0,0,0,0,0,0,0,0,0,0,0
2011/s/pv_6656/101:5,0,-1,2,0,-1,0,0,-1,1,0,-1,1
2013/s/2013/668/109:1,0,1,1,0,1,1,1,1,2,0,1,1
1999/s/1999/875/40:3,0,2,2,0,2,2,0,2,2,0,2,2
2002/s/2002/486/279:2,0,0,1,0,0,1,0,0,1,0,0,1
2000/s/ac_26/2000/20/265:1,-1,0,1,-1,0,1,-1,0,0,-1,0,2
2002/s/2002/1082/6:1,0,1,-1,0,1,0,0,1,-1,0,1,1
2006/s/agenda/5461/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2009/s/2009/66/110:2,-3,-1,-3,-3,-1,-3,-3,-1,-3,-3,0,-2
2010/s/2010/693/36:3,0,2,1,0,2,1,0,2,1,0,1,0
2003/s/ac_26/2003/29/1619:1,-1,1,-1,-2,1,-4,-1,1,-1,-2,1,-3
1999/s/ac_26/1999/23/265:3,-2,1,-4,-2,0,-2,-2,1,-4,-1,0,-2
2005/s/2005/781/386:1,0,0,3,0,0,3,0,0,3,0,0,3
1998/s/1998/44/add_17/17:1,0,-1,-6,0,0,0,0,-1,-6,0,0,-1
2002/s/ac_26/2002/7/418:1,-1,0,-1,-1,0,-1,-1,0,-1,-2,0,-1
1999/s/1999/1087/17:1,-3,0,-4,-3,0,-5,-3,0,-4,-3,0,-5
1998/s/1998/1176/28:1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
2007/s/2007/382/158:6,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2002/s/2002/1314/33:3,-3,0,-2,-2,0,-2,-3,0,-2,-2,0,-2
2005/s/2005/30/128:6,-1,1,4,0,1,4,-1,1,3,-1,1,3
2011/s/2011/484/117:2,0,1,3,-1,2,1,0,1,3,0,1,3
2006/s/2006/758/1:1,0,0,0,0,0,0,0,0,0,0,0,0
2002/s/2002/736/add_1/4:2,0,0,-5,0,0,-4,0,0,-5,0,0,-3
2009/s/2009/212/160:1,0,0,0,0,0,0,0,0,0,0,0,1
2010/s/inf/64/2037:1,0,0,-1,0,0,-1,0,0,-1,-1,0,-2
2002/s/2002/834/32:4,0,0,0,0,0,0,0,0,0,0,0,0
2014/s/2014/10/add_4/10:1,-2,0,1,-2,0,2,-2,0,1,-2,0,0
2006/s/2006/981/9:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2007/s/2007/391/79:2,2,2,-4,2,2,-7,2,2,-4,2,2,-9
2005/s/2005/30/272:1,-2,0,-4,-1,0,-4,-2,0,-5,-1,0,-3
2010/s/2010/234/46:1,-1,1,0,-1,1,0,-1,1,0,-1,1,0
2000/s/ac_26/2000/18/1122:3,0,0,0,0,1,0,0,0,1,0,1,0
2005/s/ac_44/2004/_02_/77/add_2/58:1,3,0,0,3,0,0,3,0,0,2,1,1
2006/s/2006/822/262:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,0
2014/s/2014/73/123:1,0,1,0,0,1,0,0,1,0,1,1,0
2013/s/agenda/6949/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2014/s/2014/158/89:1,-2,1,0,1,0,-1,-2,1,0,-2,1,0
2014/s/2014/671/31:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0
2002/s/ac_26/2002/16/8:1,0,0,-1,0,0,0,0,0,-1,0,0,0
2005/s/2005/550/95:5,0,0,1,0,0,1,0,0,1,0,0,1
2006/s/2006/78/112:1,-1,0,0,-1,0,0,-1,0,0,-1,0,-1
2003/s/2003/1069/4:1,0,0,2,0,0,2,0,0,2,0,0,2
2007/s/2007/10/73:1,-1,0,1,-1,0,1,-1,0,1,-1,0,1
2011/s/ac_52/2011/52/35:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
1998/s/1998/342/53:1,1,0,2,1,0,1,0,0,3,1,-1,0
2001/s/agenda/4256/5:1,0,0,0,0,0,0,0,0,0,0,0,0
2010/s/2010/10/add_30/48:1,-2,0,-1,0,0,1,-2,0,-1,0,0,0
2010/s/inf/64/3757:1,-1,0,0,-1,0,0,-1,0,0,1,0,1
2008/s/2008/645/19:3,0,2,0,0,2,0,0,2,0,1,3,2
2010/s/2010/10/add_9/23:1,-2,0,0,-3,0,0,-2,0,0,-2,0,-1
2004/s/2004/396/108:4,-2,-1,-3,-1,-1,0,-1,0,-1,-2,0,-2
2002/s/2002/1353/10:1,-1,1,0,-1,1,0,-1,1,0,-1,1,0
2003/s/2003/481/139:1,-2,2,0,-2,1,-1,-2,2,0,-1,0,0
2008/s/pv_5855/91:8,-1,-2,0,-1,-2,0,-1,-2,0,-1,-1,0
2010/s/2010/529/73:2,-2,1,-1,-2,1,0,-2,1,-1,-2,1,-1
2003/s/2003/689/52:1,-3,0,1,-3,0,2,-3,0,1,-3,0,0
2002/s/agenda/4680/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2005/s/ac_26/2005/10/397:3,0,2,0,0,2,0,0,2,0,0,2,0
2004/s/pv_4934/53:1,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1
2003/s/2003/558/11:1,-1,0,2,-1,0,2,-1,0,2,-1,0,2
2007/s/2007/780/169:1,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/prst/2003/27/198:1,3,0,0,3,0,0,3,0,0,3,0,0
2003/s/agenda/4773/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2013/s/2013/493/25:1,1,0,-2,1,0,-2,1,0,-2,1,0,-2
1999/s/ac_26/1999/7/41:1,0,0,0,0,0,0,0,0,0,0,0,0
2006/s/2006/764/67:1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1
2002/s/agenda/4546/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/10/add_44/18:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2014/s/2014/332/60:1,1,0,5,1,0,5,1,0,5,1,0,5
2014/s/prst/2014/3/321:1,0,0,0,0,0,0,0,0,0,0,0,0
2000/s/ac_26/2000/18/570:5,-1,1,-3,-1,1,-3,-1,1,-3,-1,1,-2
2012/s/2012/678/9:1,-2,0,0,-2,0,1,-2,0,0,-2,0,0
2013/s/ac_44/2013/23/144:1,3,0,4,1,0,2,3,0,4,2,0,2
2007/s/2007/584/414:4,0,0,2,0,0,2,0,0,2,0,0,1
2010/s/2010/191/60:1,0,0,-1,0,0,-1,-1,1,-2,0,0,0
2003/s/2003/435/204:1,0,0,0,0,0,0,0,0,0,0,0,0
1999/s/1999/112/18:1,-2,2,1,-2,2,2,-2,2,1,-2,1,-1
2003/s/ac_26/2003/30/397:4,0,2,0,0,2,1,0,2,0,0,2,1
2014/s/2014/840/161:4,-4,0,-4,-4,0,-3,-4,0,-4,-3,-1,-4
2012/s/2012/71/522:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2011/s/2011/413/119:1,-1,0,1,-1,0,0,-1,0,0,-1,0,1
2003/s/2003/565/240:1,0,0,1,0,0,2,0,0,0,0,0,1
1999/s/ac_26/1999/16/116:1,-1,0,-1,0,0,0,-1,0,-1,-1,0,-1
2002/s/agenda/4659/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2001/s/2001/966/360:1,2,-2,3,1,-2,3,2,-2,3,-1,0,3
2010/s/ac_49/2010/2/83:1,1,-1,1,1,-1,1,1,-1,1,1,-1,1
2003/s/2003/1180/60:1,0,0,1,1,-1,1,0,0,1,1,-1,1
2011/s/agenda/6466/2:1,-2,0,1,-2,0,0,-2,0,1,-2,0,0
2014/s/res/2170__2014_/23:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2011/s/2011/239/41:4,1,-1,-2,1,-1,-2,1,-1,-2,1,-1,-2
2011/s/2011/807/23:2,-1,3,-3,-1,3,-3,-1,3,-3,1,3,-1
2007/s/agenda/5739/4:1,0,0,2,0,0,2,0,0,2,0,0,2
2010/s/agenda/6318/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2011/s/2011/387/12:1,-3,0,0,-4,0,0,-3,0,1,-4,0,-1
2002/s/ac_26/2002/32/245:2,0,1,2,-1,1,3,0,1,5,0,1,1
2007/s/2007/340/151:1,-2,1,2,-1,0,4,-2,1,2,0,0,4
1998/s/1998/1178/18:1,1,1,2,1,1,2,1,1,2,1,0,0
2007/s/2007/515/34:2,0,0,0,-1,-1,-1,0,0,0,-1,0,0
2002/s/2002/1211/170:1,-1,1,-1,-1,0,-3,-1,1,-1,-1,0,-4
2009/s/2009/72/56:3,-2,0,-2,-2,0,-1,-2,0,-2,-2,0,-2
2012/s/2012/161/235:1,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1
2003/s/2003/1035/154:5,-1,0,0,-1,0,0,0,0,0,-1,0,0
2002/s/ac_26/2002/12/237:1,0,0,0,0,0,-1,0,0,0,0,0,-1
2004/s/2004/778/136:1,0,1,1,0,1,2,0,1,1,-1,1,-1
2009/s/2009/2/28:1,-1,0,0,0,0,0,-1,0,0,1,0,0
2006/s/2006/504/188:1,0,0,-1,1,-1,0,0,0,-1,1,-1,0
2014/s/2014/740/29:4,-1,1,-1,-2,1,-3,-1,1,-1,0,0,1
2005/s/ac_43/2005/6/91:1,0,0,-1,0,0,0,0,0,-1,0,0,0
2005/s/2005/265/209:1,2,0,1,2,0,1,2,0,1,2,0,0
2006/s/2007/40/75:2,-1,1,-1,-2,1,-2,-1,1,-1,-1,1,0
1999/s/ac_26/1999/7/219:3,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-2
2006/s/2006/10/add_27/39:1,45,0,-15,47,0,2,45,0,-15,50,0,-94
2012/s/2012/71/626:1,-2,0,-1,-1,0,-1,-2,0,-1,0,0,-1
2014/s/2014/2/23:1,2,0,1,0,0,0,2,0,1,1,0,0
2004/s/agenda/4933/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2002/s/agenda/4584/5:1,0,0,1,0,0,2,0,0,1,0,0,2
2003/s/ac_26/2003/20/638:2,-2,2,0,-2,2,-1,-3,2,1,1,3,1
2006/s/2006/78/8:1,-1,0,-4,-1,0,-4,-1,0,-4,-1,0,-3
2003/s/ac_37/2003/_1455_/88/80:1,-3,1,0,-3,1,0,-3,1,0,-3,1,0
2003/s/pv_4770/60:7,0,0,0,0,0,1,0,0,0,-1,1,0
2003/s/ac_26/2003/30/652:2,-10,0,2,-8,0,-3,-9,0,1,-12,0,-3
2010/s/2010/382/8:1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
2004/s/2004/932/73:4,0,0,0,1,1,-1,0,0,0,1,1,0
2000/s/2000/1138/11:3,0,0,0,0,0,0,0,0,0,0,0,0
2005/s/res/1587_2005_/12:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2009/s/2009/189/37:5,0,0,-2,0,0,-2,-1,0,-2,0,0,-2
2004/s/2004/645/101:1,0,0,2,0,0,2,0,0,2,0,0,2
2014/s/2014/350/105:1,-2,2,-2,-2,2,-1,-2,2,-2,-2,2,-1
2010/s/2010/204/529:1,0,0,1,0,0,1,0,0,1,0,0,1
2011/s/2011/525/36:2,-1,1,0,-1,1,0,-1,1,0,-1,1,-3
1998/s/1998/1100/81:2,2,0,0,2,-1,0,2,0,0,4,-1,1
2007/s/2007/776/64:3,0,0,0,0,-1,-1,0,0,-1,0,-1,-1
2014/s/2014/611/92:1,-1,2,-1,-2,1,-4,-1,2,-1,-2,1,-3
2012/s/res/2059_2012_/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2008/s/2008/251/47:2,1,0,-2,1,1,-3,1,0,-2,1,0,-3
2014/s/agenda/7185/2:1,-2,0,0,-2,0,-1,-2,0,0,-3,0,-2
2002/s/2002/643/3:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2003/s/2003/498/393:1,0,1,1,0,1,1,0,1,1,0,1,2
2014/s/2014/879/32:1,0,0,-2,0,0,-4,0,0,-2,0,0,-2
2001/s/2001/68/71:1,-1,0,-1,-1,0,-1,-1,0,-1,-3,0,0
2012/s/2012/161/92:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2014/s/2014/525/94:1,1,1,-3,2,1,-3,1,1,-3,1,2,-4
2011/s/2011/794/1:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/57/12:5,0,0,-1,0,0,-1,0,0,-1,0,1,0
2004/s/ac_44/2004/_02_/21/87:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2000/s/2000/440/16:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2000/s/2000/630/7:1,0,0,0,0,0,0,0,0,0,0,0,0
2004/s/ac_37/2004/_1455_/12/85:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2010/s/prst/2010/25/500:1,0,0,0,0,0,0,0,0,0,0,0,0
2004/s/2004/961/191:1,0,0,2,0,0,2,0,0,2,0,0,2
2009/s/2009/290/242:2,-2,1,0,-2,1,0,-2,1,0,-2,0,-1
2012/s/agenda/6732/5:1,1,0,0,1,0,0,1,0,0,1,0,0
2008/s/2008/10/add_8/21:1,-2,1,0,-2,1,0,-2,1,0,-2,1,-1
2003/s/2003/937/391:1,-2,0,1,-2,0,1,-2,0,1,-2,0,1
2011/s/2011/345/196:1,0,0,-3,2,0,1,0,0,-3,2,0,1
2002/s/2002/1370/407:1,0,0,0,0,0,0,-1,0,0,1,-1,-1
2010/s/2010/204/385:1,0,1,-1,-1,1,-1,0,1,-1,0,1,-1
2000/s/ac_26/2000/13/32:1,-1,2,2,-1,2,2,-1,2,2,-1,0,0
2012/s/2012/10/add_18/65:1,-3,0,0,-2,0,0,-3,0,0,-2,0,-1
2010/s/prst/2010/25/836:1,0,0,0,0,0,0,0,0,0,0,0,0
2009/s/2009/212/685:1,0,1,-1,-1,1,-1,0,1,-1,1,1,-1
2004/s/2004/698/4:2,-1,0,0,-1,0,0,-1,0,0,-1,0,-1
1999/s/ac_26/1999/23/171:1,-2,0,1,-2,0,1,-2,0,1,-2,0,1
2009/s/agenda/6163/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2000/s/ac_26/2000/16/655:2,0,2,0,0,1,-1,0,2,0,0,1,0
1998/s/ac_26/1998/1/100:1,0,0,-1,1,0,0,0,0,-1,0,0,-1
2001/s/ac_26/2001/16/9:1,0,0,0,0,0,0,0,0,0,0,0,1
2012/s/2012/514/25:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2011/s/2011/484/150:10,0,1,1,-1,0,-1,0,1,1,-1,0,-1
2002/s/ac_26/2002/22/1013:1,0,0,2,0,0,2,0,0,2,0,0,2
2012/s/2012/298/29:1,0,0,0,0,0,0,0,0,0,0,0,0
2013/s/2013/10/add_27/35:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2008/s/2008/296/891:1,2,0,-1,0,0,-1,2,0,-1,1,0,-1
2011/s/2011/479/29:1,-1,-1,-2,1,-1,-1,-1,-1,-2,-1,-1,-3
